,rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes
12021,561325,362433,connect,ended,11.0,,
12022,561424,396495,mobile,canceled,,,
12023,561430,413383,mobile,ended,10.0,,
12024,561547,390166,mobile,ended,-6.0,,
12025,561554,389147,mobile,ended,38.0,,
12026,561624,349019,mobile,ended,-764.0,,
12027,561640,369483,mobile,ended,-108.0,,
12028,561656,360299,connect,ended,0.0,,
12029,561694,245154,connect,ended,-47.0,,
12030,561747,344367,mobile,ended,-63.0,,
12031,561772,413477,mobile,ended,155.0,,
12032,561809,335711,mobile,ended,760.0,,
12033,561925,347208,connect,ended,82.0,,
12034,561927,392485,mobile,ended,94.0,,
12035,561944,270030,mobile,ended,,,
12036,562175,400899,mobile,canceled,,,
12037,562302,381461,mobile,ended,53.0,,
12038,562491,372115,mobile,ended,-23.0,,
12039,562539,312348,mobile,ended,31.0,,
12040,562600,409516,mobile,ended,24.0,,
12041,562626,403563,connect,canceled,,,
12042,562660,394692,mobile,ended,220.0,,
12043,562704,415311,mobile,ended,-10.0,,
12044,562874,349171,connect,ended,13.0,561815.0,600.0
12045,541754,370897,mobile,canceled,,,
12046,541776,264348,mobile,ended,37.0,539983.0,630.0
12047,541904,358103,mobile,ended,4.0,,
12048,541946,373202,mobile,canceled,,,
12049,541995,375337,mobile,canceled,,,
12050,542075,370726,mobile,ended,-49.0,,
12051,542112,405023,mobile,ended,,,
12052,542368,359365,mobile,ended,-70.0,,
12053,542376,364520,mobile,ended,-54.0,,
12054,542403,328476,mobile,ended,83.0,,
12055,542471,366981,connect,ended,-98.0,,
12056,542486,190321,mobile,ended,-3.0,,
12057,542555,337131,connect,ended,-5.0,,
12058,542620,276758,mobile,canceled,,,
12059,542651,336314,mobile,ended,78.0,535888.0,60.0
12060,542687,410544,mobile,ended,106.0,,
12061,542709,389445,mobile,ended,-3.0,,
12062,542719,393018,mobile,ended,54.0,,
12063,542741,259573,mobile,ended,-164.0,,
12064,542820,218964,mobile,ended,-65.0,,
12065,542895,386065,mobile,ended,82.0,,
12066,542963,373915,mobile,ended,-30.0,,
12067,543005,396483,connect,ended,-152.0,542616.0,0.0
12068,543067,263494,mobile,canceled,,,
12069,543116,410445,mobile,canceled,,,
12070,543202,357530,connect,ended,-45.0,,
12071,543227,385221,mobile,ended,119.0,,
12072,543281,363387,mobile,ended,-86.0,540115.0,0.0
12073,543315,289720,connect,ended,-140.0,,
12074,543372,371387,mobile,ended,-52.0,,
12075,543490,409344,mobile,ended,107.0,,
12076,543497,341119,connect,ended,2.0,543297.0,30.0
12077,543544,370320,mobile,canceled,,,
12078,543558,393749,mobile,ended,8.0,,
12079,543720,409197,mobile,canceled,,,
12080,543739,399120,mobile,canceled,,,
12081,543844,402595,mobile,canceled,,,
12082,543864,395099,mobile,canceled,,,
12083,543911,349678,connect,ended,132.0,532779.0,0.0
12084,543920,403265,mobile,ended,-108.0,534967.0,60.0
12085,543950,409036,mobile,canceled,,,
12086,543997,370265,mobile,ended,27.0,,
12087,544075,353270,mobile,ended,-2.0,533945.0,150.0
12088,544080,289901,connect,ended,-170.0,548270.0,600.0
12089,544116,191912,mobile,ended,-2.0,,
12090,544193,355322,mobile,ended,,,
12091,544254,248889,connect,ended,-6.0,,
12092,544259,408814,mobile,ended,,,
12093,544265,409598,mobile,ended,,,
12094,544346,377509,mobile,ended,3.0,544659.0,0.0
12095,544367,381684,mobile,ended,41.0,543618.0,210.0
12096,544388,377144,mobile,ended,-195.0,,
12097,544403,404168,mobile,ended,-40.0,,
12098,544547,339358,mobile,ended,2.0,,
12099,544603,401871,connect,ended,246.0,558206.0,0.0
12100,544868,406563,mobile,ended,458.0,,
12101,544918,376491,connect,ended,38.0,,
12102,544992,379324,mobile,canceled,,,
12103,547669,376619,mobile,ended,-12.0,,
12104,547689,358876,mobile,ended,,,
12105,547706,377700,mobile,ended,143.0,,
12106,547723,407586,connect,ended,,,
12107,547903,350873,connect,ended,-215.0,,
12108,547956,373485,mobile,canceled,,,
12109,547969,334190,connect,ended,-52.0,,
12110,547983,411592,mobile,ended,-286.0,,
12111,548079,364890,mobile,canceled,,547164.0,450.0
12112,548091,411882,mobile,ended,178.0,,
12113,548189,397907,mobile,ended,22.0,,
12114,548381,409690,mobile,ended,37.0,,
12115,548400,411921,mobile,ended,,,
12116,548447,194340,connect,ended,-70.0,,
12117,548539,307364,mobile,ended,-43.0,,
12118,548589,375380,mobile,ended,,,
12119,548613,385523,connect,ended,-4.0,,
12120,548633,362531,connect,ended,-152.0,,
12121,548827,400088,mobile,ended,-122.0,,
12122,548849,321697,connect,canceled,,,
12123,548886,183508,mobile,ended,,,
12124,548920,410055,mobile,canceled,,,
12125,548931,405583,mobile,ended,-11.0,,
12126,549002,243595,connect,canceled,,,
12127,549148,401232,mobile,ended,298.0,,
12128,549198,378125,mobile,ended,422.0,,
12129,549226,312572,mobile,canceled,,,
12130,549278,397840,mobile,canceled,,,
12131,549302,411711,mobile,ended,-67.0,,
12132,549312,344254,connect,ended,-264.0,,
12133,549314,316042,connect,ended,-38.0,,
12134,549343,210596,mobile,ended,,,
12135,549362,346821,mobile,ended,-33.0,,
12136,549389,376311,connect,ended,64.0,,
12137,549732,357879,mobile,ended,254.0,,
12138,549733,409993,connect,ended,-316.0,,
12139,549738,337582,mobile,ended,6.0,521066.0,720.0
12140,549831,255399,mobile,ended,14.0,,
12141,549875,295992,mobile,canceled,,,
12142,549877,385642,mobile,ended,2.0,,
12143,549925,389230,mobile,ended,,,
12144,549927,407055,connect,ended,15.0,,
12145,549935,408639,mobile,ended,42.0,545149.0,240.0
12146,550097,381857,connect,ended,-48.0,,
12147,550099,334190,connect,ended,-79.0,,
12148,550172,399973,mobile,ended,30.0,545415.0,60.0
12149,550368,301301,connect,canceled,,,
12150,550394,411235,mobile,ended,-33.0,,
12151,550456,410959,mobile,ended,37.0,,
12152,550461,312078,connect,canceled,,,
12153,550521,243856,mobile,ended,,,
12154,572666,286044,mobile,ended,33.0,,
12155,572703,388342,mobile,ended,133.0,,
12156,572740,391891,connect,ended,304.0,,
12157,573005,413383,mobile,ended,4.0,,
12158,573217,387753,connect,ended,-19.0,,
12159,573240,303172,mobile,ended,-40.0,,
12160,573372,375882,connect,ended,-472.0,,
12161,573489,408549,mobile,ended,,,
12162,573550,371252,mobile,ended,-28.0,,
12163,573837,341119,connect,ended,-390.0,,
12164,574442,375621,connect,ended,-50.0,,
12165,574481,324821,connect,ended,4.0,,
12166,575033,242452,mobile,ended,6991.0,,
12167,575465,381787,connect,canceled,,,
12168,525402,299670,mobile,ended,-32.0,,
12169,526444,314069,mobile,canceled,,,
12170,527017,261263,mobile,ended,27.0,,
12171,527346,295067,mobile,ended,-12.0,,
12172,527530,400193,mobile,ended,2.0,,
12173,527774,368891,mobile,canceled,,,
12174,528135,363936,mobile,ended,-71.0,524255.0,240.0
12175,528527,402894,mobile,ended,,,
12176,529175,327803,mobile,canceled,,,
12177,529382,397976,mobile,canceled,,,
12178,530102,381821,mobile,canceled,,,
12179,530220,388771,mobile,ended,824.0,,
12180,530580,366292,mobile,ended,31.0,,
12181,530772,325423,mobile,ended,-20.0,,
12182,531215,389147,mobile,ended,6.0,,
12183,532216,192575,connect,ended,1.0,,
12184,532391,391358,mobile,ended,,,
12185,532655,326718,mobile,ended,10.0,,
12186,532731,407794,mobile,canceled,,,
12187,532922,270352,mobile,ended,2409.0,,
12188,532939,405122,mobile,ended,-53.0,,
12189,533044,313957,mobile,ended,,,
12190,533269,292104,mobile,ended,,,
12191,533321,408023,mobile,ended,145.0,,
12192,533594,377739,mobile,ended,17.0,,
12193,533618,252059,mobile,ended,,,
12194,533714,378239,mobile,ended,55.0,,
12195,533777,401088,mobile,canceled,,,
12196,534111,305658,mobile,ended,122.0,,
12197,534117,220877,connect,ended,-78.0,,
12198,534183,200366,mobile,ended,21.0,,
12199,534419,362595,mobile,ended,28.0,538769.0,120.0
12200,534451,400181,mobile,ended,-61.0,,
12201,534473,376186,mobile,ended,100.0,,
12202,534496,362274,mobile,ended,110.0,,
12203,534678,383344,connect,ended,164.0,563620.0,240.0
12204,534814,404201,mobile,ended,-29.0,,
12205,534853,243208,connect,ended,91.0,,
12206,505173,362507,connect,ended,-195.0,,
12207,506923,211876,connect,ended,-279.0,,
12208,507280,258671,mobile,ended,-3.0,,
12209,510250,317024,connect,ended,-98.0,555935.0,270.0
12210,512938,274554,mobile,canceled,,,
12211,513665,377594,mobile,canceled,,,
12212,514425,400642,mobile,canceled,,,
12213,514626,386981,mobile,ended,-5.0,,
12214,517232,364236,mobile,ended,9.0,,
12215,517256,401460,mobile,ended,-2.0,,
12216,517578,402845,mobile,canceled,,,
12217,517939,328392,mobile,ended,6.0,,
12218,518841,340616,connect,ended,-344.0,,
12219,519171,298535,mobile,ended,-17.0,,
12220,519298,352528,connect,ended,295.0,540649.0,480.0
12221,519376,252863,connect,ended,16.0,,
12222,519488,399977,mobile,ended,46.0,,
12223,519499,312389,mobile,ended,35.0,,
12224,520411,268915,mobile,ended,153.0,,
12225,520427,369039,mobile,ended,231.0,,
12226,520824,396532,mobile,ended,-365.0,536007.0,90.0
12227,521097,379174,mobile,ended,41.0,,
12228,521309,290127,mobile,ended,36.0,,
12229,522160,284286,mobile,ended,218.0,,
12230,522555,404649,mobile,ended,18.0,,
12231,522633,240802,mobile,ended,487.0,,
12232,522665,364464,connect,canceled,,,
12233,522691,278640,connect,ended,61.0,,
12234,523148,373988,mobile,ended,-125.0,,
12235,523988,317819,mobile,ended,86.0,,
12236,524215,349275,mobile,ended,-65.0,,
12237,524329,378264,mobile,ended,260.0,,
12238,526699,179573,mobile,ended,591.0,,
12239,526953,340333,connect,ended,-111.0,537953.0,300.0
12240,526966,170051,mobile,ended,,,
12241,527061,373051,mobile,ended,,,
12242,527500,402563,mobile,ended,,,
12243,527797,367632,connect,ended,-126.0,,
12244,527872,270949,mobile,ended,-177.0,,
12245,528028,375758,mobile,canceled,,,
12246,528031,362241,connect,ended,95.0,,
12247,528254,380813,mobile,ended,-11.0,,
12248,528727,365353,mobile,canceled,,,
12249,529040,335989,mobile,canceled,,,
12250,529427,300251,mobile,canceled,,,
12251,529476,295783,connect,canceled,,,
12252,530370,398788,mobile,ended,,,
12253,530495,321872,mobile,ended,-36.0,,
12254,530748,222592,mobile,ended,20.0,,
12255,530805,309227,mobile,ended,-18.0,,
12256,530887,406066,mobile,ended,-12.0,,
12257,530958,407253,mobile,ended,192.0,,
12258,531045,343592,mobile,ended,63.0,,
12259,531169,396106,mobile,ended,-5.0,,
12260,531734,405622,mobile,ended,513.0,,
12261,531897,175289,connect,ended,1.0,,
12262,532006,293327,mobile,ended,-48.0,,
12263,532054,361862,mobile,ended,-115.0,,
12264,532380,405687,mobile,canceled,,,
12265,532405,380833,mobile,ended,-5.0,538592.0,30.0
12266,532488,352921,connect,ended,19.0,,
12267,532555,407789,mobile,canceled,,,
12268,532623,407758,mobile,ended,-21.0,,
12269,532769,362304,mobile,ended,30.0,,
12270,532953,248539,mobile,ended,62.0,,
12271,533264,376628,mobile,ended,8.0,,
12272,533278,403781,mobile,ended,723.0,,
12273,533408,405095,mobile,ended,64.0,,
12274,533593,394521,mobile,canceled,,,
12275,533706,403035,mobile,canceled,,,
12276,533896,310444,connect,ended,265.0,,
12277,534247,280968,mobile,ended,398.0,,
12278,563095,375650,mobile,ended,41.0,,
12279,563330,414410,mobile,canceled,,563358.0,60.0
12280,563460,410218,mobile,ended,-30.0,562205.0,300.0
12281,563631,402289,mobile,ended,,,
12282,563762,203060,connect,ended,5.0,,
12283,563792,295830,connect,ended,0.0,,
12284,563901,376491,connect,ended,-170.0,559165.0,240.0
12285,563936,386157,mobile,ended,,,
12286,564220,409908,mobile,ended,-50.0,,
12287,564228,350374,connect,ended,-106.0,,
12288,564339,310781,connect,ended,6.0,,
12289,564413,195888,mobile,ended,0.0,,
12290,564424,369753,mobile,canceled,,,
12291,564517,390541,mobile,ended,84.0,,
12292,564542,397217,connect,ended,-97.0,,
12293,564609,194117,mobile,ended,,,
12294,564612,408451,mobile,ended,-182.0,,
12295,564631,185552,mobile,ended,-449.0,,
12296,564636,311841,mobile,canceled,,,
12297,564662,404672,mobile,ended,7.0,,
12298,564732,414768,connect,ended,-26.0,,
12299,564877,289277,mobile,ended,79.0,,
12300,564926,385629,connect,ended,-484.0,,
12301,564977,401542,mobile,ended,19.0,,
12302,564979,266862,mobile,ended,236.0,,
12303,565045,378072,connect,canceled,,,
12304,565088,355842,connect,canceled,,,
12305,565101,280224,mobile,ended,-3.0,,
12306,565348,257019,mobile,ended,9.0,,
12307,565352,409292,mobile,ended,34.0,,
12308,565353,392718,mobile,ended,-47.0,,
12309,565358,415801,mobile,ended,4.0,,
12310,565493,216576,connect,ended,57.0,,
12311,565598,303570,mobile,ended,131.0,,
12312,565659,412296,mobile,ended,12.0,,
12313,565665,340868,connect,ended,-832.0,,
12314,565670,359046,mobile,ended,119.0,,
12315,565762,410089,mobile,ended,58.0,,
12316,565769,389508,mobile,ended,12.0,,
12317,565785,389307,mobile,ended,-54.0,,
12318,552935,320134,mobile,ended,2920.0,,
12319,553017,164960,connect,ended,1.0,,
12320,553031,406124,connect,ended,-45.0,,
12321,553069,389664,mobile,ended,-33.0,,
12322,553099,407371,mobile,ended,1305.0,,
12323,553209,412439,mobile,ended,-36.0,,
12324,553226,412208,mobile,ended,-129.0,,
12325,553270,379767,mobile,ended,,,
12326,553278,369845,mobile,ended,-32.0,,
12327,553475,371602,mobile,ended,31.0,,
12328,553501,363037,mobile,canceled,,,
12329,553642,257466,mobile,ended,549.0,,
12330,553742,383499,mobile,ended,-23.0,,
12331,553815,350308,mobile,canceled,,,
12332,553900,398802,mobile,ended,8.0,540217.0,0.0
12333,553994,384396,connect,ended,120.0,,
12334,554042,260745,mobile,ended,72.0,563190.0,30.0
12335,554074,360460,connect,ended,-28.0,,
12336,554155,407965,mobile,ended,10.0,,
12337,554329,378131,mobile,ended,,,
12338,554335,303221,mobile,canceled,,,
12339,554350,388286,mobile,canceled,,,
12340,554358,345436,mobile,ended,59.0,,
12341,554396,402078,mobile,ended,388.0,547517.0,630.0
12342,554412,399524,connect,ended,-101.0,,
12343,554596,340333,connect,ended,112.0,,
12344,554683,316449,mobile,ended,-111.0,,
12345,554896,411376,mobile,ended,120.0,,
12346,554943,353425,connect,ended,-7.0,,
12347,555070,295580,mobile,ended,105.0,,
12348,555180,384708,mobile,canceled,,,
12349,555263,370171,mobile,ended,25.0,,
12350,555273,408927,mobile,ended,-58.0,,
12351,555396,243713,mobile,ended,465.0,,
12352,555439,396470,mobile,canceled,,,
12353,555481,399603,mobile,ended,1.0,,
12354,555516,385627,connect,ended,-18.0,,
12355,555589,384657,connect,ended,40.0,,
12356,555618,253255,connect,canceled,,,
12357,555638,380853,mobile,ended,11.0,,
12358,555681,369542,connect,ended,-113.0,,
12359,555774,363918,mobile,ended,75.0,,
12360,555810,303930,mobile,ended,61.0,549332.0,630.0
12361,555861,361518,mobile,ended,-100.0,563287.0,30.0
12362,555922,364922,connect,ended,-11.0,,
12363,555954,336902,mobile,ended,,,
12364,556016,338584,connect,ended,-49.0,,
12365,556120,383255,mobile,ended,8.0,,
12366,556199,410649,mobile,ended,-31.0,,
12367,556221,310576,connect,ended,126.0,,
12368,556277,409615,mobile,ended,-29.0,,
12369,556292,371672,mobile,ended,126.0,,
12370,556312,409646,mobile,ended,-146.0,,
12371,556515,410226,mobile,ended,48.0,,
12372,556521,409614,mobile,ended,1.0,,
12373,556774,407856,mobile,ended,,,
12374,556784,382701,mobile,canceled,,,
12375,556861,392241,connect,ended,-146.0,,
12376,557048,394869,mobile,canceled,,,
12377,557058,414139,mobile,ended,211.0,,
12378,557100,345738,mobile,canceled,,,
12379,557176,362339,connect,canceled,,,
12380,557177,367648,mobile,ended,,,
12381,557209,412367,mobile,ended,17.0,,
12382,557213,395738,mobile,ended,-64.0,,
12383,565802,415763,mobile,canceled,,,
12384,565847,317683,mobile,ended,-376.0,,
12385,565871,392479,mobile,ended,-278.0,,
12386,562913,265126,mobile,ended,87.0,,
12387,562975,344815,connect,ended,-181.0,,
12388,563128,266261,mobile,canceled,,,
12389,563219,342208,mobile,ended,92.0,,
12390,563612,379111,mobile,ended,45.0,,
12391,563664,413859,mobile,ended,,,
12392,563694,216870,mobile,canceled,,,
12393,563960,382303,mobile,ended,3.0,,
12394,563975,415573,mobile,ended,,,
12395,505650,358775,mobile,ended,,,
12396,505696,329924,mobile,ended,-20.0,,
12397,505938,395587,mobile,canceled,,,
12398,507768,256877,mobile,canceled,,,
12399,507780,288452,mobile,ended,212.0,,
12400,508584,289005,mobile,canceled,,,
12401,509479,276942,mobile,ended,-12.0,,
12402,509921,284250,mobile,ended,-52.0,,
12403,510047,379729,mobile,canceled,,,
12404,510680,378407,mobile,ended,34.0,,
12405,511273,350385,mobile,ended,,,
12406,511525,353526,mobile,canceled,,,
12407,511916,362498,mobile,ended,3.0,,
12408,512858,371933,mobile,ended,-201.0,,
12409,514932,401475,connect,ended,36.0,,
12410,516584,341062,connect,canceled,,,
12411,516589,362187,connect,ended,74.0,564118.0,210.0
12412,517832,379594,mobile,ended,220.0,,
12413,518204,354323,mobile,ended,,,
12414,519074,332564,mobile,ended,76.0,,
12415,520052,265108,mobile,canceled,,,
12416,520084,372182,mobile,canceled,,,
12417,520951,255956,mobile,ended,68.0,,
12418,521020,375915,mobile,ended,125.0,,
12419,521688,263307,mobile,ended,-59.0,,
12420,521743,315563,mobile,ended,-1.0,,
12421,522065,394308,mobile,ended,34.0,,
12422,522135,391295,mobile,canceled,,,
12423,523101,402882,mobile,ended,-92.0,,
12424,523117,403558,mobile,ended,,,
12425,523594,277669,mobile,ended,-56.0,,
12426,523824,393172,connect,ended,43.0,,
12427,524056,317118,mobile,ended,61.0,,
12428,524243,307695,mobile,ended,-949.0,,
12429,524299,337266,connect,ended,-12.0,,
12430,524632,387830,mobile,ended,,,
12431,525298,392683,connect,ended,92.0,,
12432,525788,326201,mobile,canceled,,,
12433,526192,397838,mobile,ended,10.0,,
12434,526394,336314,mobile,ended,9.0,,
12435,526733,192179,connect,ended,-94.0,541656.0,720.0
12436,526848,366983,connect,ended,-405.0,,
12437,526851,397569,connect,ended,25.0,,
12438,527090,397046,mobile,ended,91.0,,
12439,527128,225795,connect,ended,-1438.0,,
12440,527354,324640,mobile,ended,-328.0,,
12441,527523,314220,mobile,ended,,,
12442,527884,335276,connect,canceled,,,
12443,527943,302778,mobile,ended,530.0,,
12444,528696,405593,mobile,ended,684.0,,
12445,528705,361232,mobile,ended,-12.0,,
12446,528713,399997,mobile,canceled,,,
12447,528723,401740,mobile,ended,404.0,,
12448,528769,390078,mobile,ended,-27.0,,
12449,528820,228309,mobile,canceled,,,
12450,528914,357980,mobile,ended,487.0,,
12451,529022,407229,mobile,ended,-5.0,,
12452,529634,251312,mobile,ended,-190.0,,
12453,529656,185218,mobile,ended,64.0,,
12454,529860,213574,mobile,ended,,,
12455,529968,335978,mobile,canceled,,,
12456,530127,368184,mobile,ended,6.0,,
12457,530328,377440,mobile,ended,125.0,,
12458,530409,381706,mobile,canceled,,,
12459,530474,404104,mobile,ended,-147.0,,
12460,564215,382444,mobile,ended,-76.0,,
12461,564265,411983,mobile,ended,,,
12462,564348,414948,mobile,ended,-2.0,,
12463,564369,404595,mobile,ended,51.0,,
12464,564422,334924,mobile,canceled,,,
12465,564445,293910,mobile,ended,2.0,,
12466,564513,367379,mobile,ended,,,
12467,564535,298388,mobile,ended,62.0,,
12468,564556,322016,connect,ended,-18.0,,
12469,564685,283930,mobile,ended,33.0,563173.0,270.0
12470,564708,312716,mobile,ended,39.0,,
12471,564974,392256,mobile,ended,-113.0,,
12472,565028,404884,mobile,ended,,,
12473,565100,374741,connect,ended,-71.0,566177.0,0.0
12474,565127,385006,connect,ended,,,
12475,565214,409639,mobile,ended,55.0,,
12476,565228,415572,mobile,ended,4258.0,,
12477,565270,409625,mobile,canceled,,,
12478,565293,377847,mobile,ended,-75.0,,
12479,565445,353138,mobile,ended,71.0,563150.0,120.0
12480,565474,411609,mobile,canceled,,,
12481,565544,368724,mobile,ended,-22.0,,
12482,565556,279764,mobile,ended,-158.0,,
12483,565569,310444,connect,ended,-110.0,561408.0,570.0
